bigram,count
画面_表现力,2
人性_之恶,2
免费_测试,2
测试_方式,2
方式_最终,2
主角_通灵,2
封建迷信_主角,2
他俩_之间,2
拐卖_过来,2
赵小娟_拐卖,2
调查_即将,2
希望_赵小娟,2
林理洵_陈青穗,2
永远_人心,2
不到_三伏,2
调查过程_中林理洵,2
大山_烟火,2
节奏_舒适,2
令人_痛心,2
意外_火灾,2
葬礼_意外,2
成为_一种,2
今天_正好,2
仿佛_已经,2
谁又能_知道,2
真正_烟火,2
之前_大概,2
腐烂_灰烬,2
大概_早就,2
早就_听闻,2
听闻_陈老师,2
陈老师_芳名,2
芳名_自已,2
自已_亲身,2
亲身_一遍,2
好心_办成,2
不错_一部,2
整个_节奏,2
希望_影视,2
大概_救赎,2
美式_恐怖,2
救赎_田家,2
灰烬_无尽,2
我会_记住,2
案为_中心,2
更好_教育,2
鬼神_更加,2
汇聚_巨大,2
配音_更好,2
恐怖_很少,2
假扮_田宇,2
灵魂_得到,2
难度_适中,2
艺术_里面,2
最后_一句,2
应该_属于,2
大部分_谜题,2
影响_整体,2
玩法_主要,2
封建迷信_拐卖儿童,2
八个_孩子,2
简单_简陋,2
社会_现象,2
解谜_过程,2
接受_更好,2
简单_一句,2
摸金_盗墓,2
意料之外_情理之中,2
主角_陈老师,2
优秀_叙事,2
希望_破灭,2
苦难_灵魂,2
同样_下场,2
基本_跟着,2
成田_附身,2
优秀_值得,2
田家_案为,2
中心_千丝万缕,2
缺席_赵小娟,2
塑造_优秀,2
天使_真切,2
这种_无脑,2
真切_希望,2
每个_烦恼,2
强烈_震撼,2
烦恼_消失,2
不见_感情,2
感情_纯粹,2
纯粹_真切,2
星星_照亮,2
最后_船票,2
真切_环境,2
环境_感情,2
感情_无力,2
无力_单薄,2
关系_纯真,2
单薄_没法,2
没法_真正,2
烟火_有点像,2
结构_烟火,2
叙事_结构,2
真正_救赎,2
救赎_所有人,2
叙事_特点,2
母爱_古往今来,2
古往今来_歌颂,2
歌颂_许多种,2
许多种_感情,2
感情_母爱,2
母爱_永不,2
纯真_天使,2
情绪_关系,2
千丝万缕_每个,2
海上_钢琴师,2
每个_生动,2
小时_一周,2
生动_立体,2
立体_形象,2
形象_一场,2
一场_真实,2
解谜_玩法,2
真实_哀伤,2
哀伤_恐怖,2
恐怖_还好,2
无法_想象,2
保证_叙事,2
同好_开发者,2
叙事_方法,2
谈谈_触动,2
复杂_情绪,2
注定_悲剧,2
纯真_感情,2
大概_已经,2
感情_小朋友,2
小朋友_感情,2
感情_感知,2
感知_敏锐,2
已经_互联网,2
敏锐_妈妈,2
心里_产生,2
爷爷奶奶_人间,2
人间_复杂,2
父亲_影子,2
田宇_回来,2
灵魂_调查,2
令人_扼腕,2
即将_完成,2
can_bring,2
深刻_感受,2
那段_表现力,2
三伏_烟火,2
一位_人物,2
响起_送别,2
发现_原来,2
制作组_用心,2
最后_发现,2
林理洵_最后,2
天上_繁星,2
叙事_时间,2
营造_不错,2
来到_清潭,2
悲剧_烟火,2
文物_走私案,2
星空_有人,2
调查_一桩,2
一部_难得,2
难得_佳作,2
害怕_人心,2
芳芳_奖状,2
烟火_有着,2
记者_支教,2
不错_中式,2
常人_不能,2
中间_一度,2
支教_过程,2
芳芳_赵小娟,2
风格_个人,2
感受_年代,2
照亮_山里,2
天地_孩子,2
孩子_绳子,2
头顶_一方,2
一辈子_只能,2
四个_船票,2
最后_感谢,2
小时候_看过,2
现在_不愿,2
感动_现在,2
部分_不算,2
喜悦_感动,2
警察_记者,2
一部_像是,2
难以忘怀_喜悦,2
终生_难以忘怀,2
星空_终生,2
浩渺_星空,2
国产_越做越,2
美丽_浩渺,2
重见_美丽,2
深井_重见,2
绳当_深井,2
一条_绳当,2
丢下_一条,2
何人_丢下,2
深井_不知,2
被困_深井,2
意外_被困,2
儿时_意外,2
受害者_家庭,2
陈青穗_孩子,2
营造_一种,2
the_plot,2
to_players,2
整个_结束,2
具有_中国,2
吸引_一步步,2
长相依_万事,2
万事_烟火,2
值得_敬佩,2
打发_时间,2
后来_发现,2
审视_自我,2
整个_解密,2
来讲_前半部,2
内心_情感,2
余烬_成牢,2
能力_穿越,2
大头贴_破防,2
不错_结尾,2
程度_主要,2
开放性_结局,2
田氏_惨案,2
这场_离奇,2
in_addition,2
适合_这种,2
游玩_之后,2
天空_这句,2
代表_希望,2
恐怖_悲伤,2
主角_林理询,2
感到_恐怖,2
addition_the,2
流程_不长,2
星河_母女,2
朋友_推荐,2
希望_月光,2
画面_突然,2
花灯_送别,2
星空_井水,2
孩子_心里,2
本作_悬疑,2
水彩_风格,2
心中_那片,2
一起_疑似,2
有人_记得,2
不够_恐怖,2
立意_深刻,2
新来_陈老师,2
扮演_警官,2
结尾_反转,2
伟大_母亲,2
青穗见_星河,2
拨开_迷雾,2
一步步_拨开,2
叙述_方式,2
抽烟_习惯,2
ghosts_but,2
一张_照片,2
本作_人物,2
害怕_害怕,2
流程_紧凑,2
不到_小时,2
孩子_小娟,2
敬山_进山,2
进山_青穗见,2
一方_天地,2
一根_帮助,2
秘密_花瓶,2
青穗_魂归,2
飞鸟_青穗,2
诗歌_自由,2
化作_诗歌,2
了解_真相,2
花小娟_化作,2
一部_精彩,2
遍野_花小娟,2
孩子_天真,2
开头_墙上,2
芳芳_开出,2
喜欢_作者,2
四个_四张,2
自我_救赎,2
现实_无奈,2
烟火_主题,2
这是_一种,2
苦难_展现,2
相机_场景,2
串联_起来,2
恐怖_jump,2
中式_传统,2
赵小娟_或许,2
烟火_三伏,2
枯井_瞬间,2
瞬间_整片,2
中国_人才,2
交错_复杂,2
似乎_恐惧,2
恐惧_璀璨,2
年代_中国,2
奉献_青春,2
帮助_困住,2
魂归_灿烂,2
期待_影视,2
天空_已经,2
导致_这场,2
陈老师_交换,2
群山_埋入,2
恐怖_刺激,2
大山_最后,2
禁锢_大山,2
递进_解密,2
这片_禁锢,2
走出_这片,2
迷信_主题,2
能够_摆脱,2
最终_走出,2
喜欢_那种,2
医生_最终,2
愿叶_医生,2
意难平_愿叶,2
灵魂_指引,2
满满的_意难平,2
结尾_满满的,2
小镇_结尾,2
发现_恐怖,2
禁锢_封建,2
三个_自由,2
星河_三个,2
这种_仪式,2
灿烂_星河,2
面对_内心,2
冲破_牢笼,2
结束_之后,2
明明_逃出去,2
结局_明明,2
死者_交流,2
基本_不用,2
希望_找到,2
灵魂_希望,2
绳子_回头,2
繁星_烟火,2
画面_来讲,2
恐怖_色彩,2
春风化雨_星落,2
人性_主题,2
芳芳_毒药,2
大概_陈老师,2
烟火_这部,2
浑身_鸡皮疙瘩,2
山中_小镇,2
发生_偏远,2
完结_感言,2
总体_基调,2
救赎_救赎,2
最后_明白,2
觉醒_来后,2
放弃_追逐,2
充满_遗憾,2
打动_人心,2
代入_进去,2
谜题_玩法,2
结局_陈老师,2
玩法_设计,2
困住_陈老师,2
怀旧_水彩画,2
部分_很难,2
小说_爱好者,2
警官_父亲,2
绝对_值得,2
值得_一试,2
人物形象_塑造,2
火力_不足,2
设计_最后,2
个性化_特征,2
拐卖_小镇,2
小时候_拐卖,2
身份_特征,2
一部分_是因为,2
甜蜜_一刻,2
相当_不错,2
抽丝剥茧_层层,2
不错_载体,2
线性_流程,2
恐怖_现实,2
恐怖_带来,2
完成_卧底,2
中国_制作,2
绳子_老师,2
演出_带来,2
剧透_内容,2
星辰_化为,2
无疑_优秀,2
承受_苦难,2
缺少_雕琢,2
人物_配音,2
值得_推荐,2
整个_流程,2
不用_思考,2
天空_自由,2
人口_买卖,2
女儿_芳芳,2
芳芳_妈妈,2
游戏性_方面,2
妈妈_烦恼,2
思想_心灵,2
探索_模式,2
地方_继续,2
恐怖_来源于,2
超自然_力量,2
可怜_孩子,2
推荐_一下,2
已经_死去,2
突然_出现,2
支持_作者,2
作者_大大,2
整个_抨击,2
剧本_设计,2
昏迷_醒来,2
像是_电影,2
人性_恐怖,2
男主角_看见,2
进入_世界,2
温馨_治愈,2
温情_最后,2
这种_载体,2
不高_解密,2
文化_内核,2
必然_悲剧,2
变得_扑朔迷离,2
because_of,2
美好_能够,2
认为_这是,2
赵小娟_罪名,2
传统_思想,2
串联_一起,2
温柔_善良,2
重新_回到,2
赵小娟_老鼠药,2
老鼠药_毒死,2
感受_不到,2
妻子_桂兰,2
虚幻_真实,2
好好_好好,2
根本_鬼神,2
中期_已经,2
文化_带来,2
阴森_氛围,2
有点_惊悚,2
不错_有点,2
糟粕_文化,2
by_the,2
场景_音乐,2
罪孽_折骨,2
折骨_吸髓,2
田家_大宅,2
送别_一曲,2
浩瀚_星空,2
视角_切入,2
安利_试试,2
鸡皮疙瘩_起来,2
根本_停不下来,2
最后_感动,2
参与_盗墓,2
最后_喜欢,2
真相_变得,2
烟火_葬礼,2
意难平_角色,2
气来_灰烬,2
偏远_小镇,2
淡淡的_悲伤,2
市里_上学,2
文化_水平,2
死后_世界,2
冷清_烟火,2
如林_理洵,2
个人_理解,2
线路_来看,2
高层_利益,2
东西_丰富,2
无声_控诉,2
结尾_感人,2
改变_田家,2
田家_经济,2
送别_这首,2
感受_作者,2
逐渐_变得,2
玩完_解谜,2
死后_田家,2
芳芳_家人,2
原因_烟火,2
绝望_深渊,2
令人_唏嘘,2
结局_令人,2
变得_幸福,2
悲伤_漩涡,2
导致_游玩,2
镇上_支教,2
留在_镇上,2
主题_封建迷信,2
案子_真相,2
水面_案子,2
慢慢_浮出,2
过往_慢慢,2
受害者_过往,2
深入_受害者,2
河灯_烟花,2
可爱_女儿,2
争取_女儿,2
灭门案_调查,2
调查_灭门案,2
封建迷信_可取,2
感受_封建迷信,2
展现_淋漓尽致,2
实录_纸人,2
哈哈哈_哈哈哈,2
鬼力_乱神,2
教书_大概,2
叶敬山_身上,2
形象_过于,2
烟火_生命,2
伏笔_线索,2
希望_优秀,2
存在_价值,2
盗墓_支教,2
人物_赵小娟,2
纸人_之后,2
内心_拷问,2
民俗_元素,2
教芳芳_折纸,2
画风_不错,2
惨案_真相,2
繁星_犹如,2
闪闪_繁星,2
天空_闪闪,2
仰望_天空,2
电影_值得,2
中式_悬疑,2
合理_谜题,2
the_more,2
标签_恐怖,2
不再_赘述,2
今天_镇上,2
真相_浮出,2
确实_恐怖,2
孩子_孩子,2
不要_解释,2
真相_途中,2
儿媳_安眠药,2
there_is,2
悲剧_田家,2
酿成_悲剧,2
封建迷信_小镇,2
老师_鼓励,2
一封_辞职信,2
横板_解谜,2
场景_设计,2
电影_不错,2
成为_一只,2
恐怖_感人,2
不怎么_喜欢,2
犹如_烟火,2
烟火_自井中,2
自井中_出方能,2
离开_人世,2
喜欢_恐怖,2
电影_喜欢,2
部分_难度,2
像是_一场,2
存在_痕迹,2
贩卖_山村,2
谋划_自杀,2
虚拟_现实,2
主要_恐怖,2
那段_看出,2
塑造_每个,2
十分_值得,2
始终_无法,2
照亮_前方,2
出方能_见到,2
完全_称得上,2
一部_沉浸,2
上吊_自尽,2
名字_二字,2
不能_名字,2
沉浸_电影,2
绚烂_尸体,2
无比_绚烂,2
绽放_无比,2
好似_烟火,2
漫天_好似,2
繁星_漫天,2
见到_繁星,2
喜欢_里面,2
拐卖_大山,2
孙女_田芳芳,2
那段_演出,2
塑造_气氛,2
人心_鬼神,2
正常_恐怖,2
乡村_孩子,2
拒绝_封建迷信,2
第一次_这种,2
感人_最后,2
恐怖_更能,2
难得_恐怖,2
解密_环节,2
操作_解密,2
but_the,2
画面_音乐,2
解密_基本,2
调查_田家,2
天天_见到,2
佳作_建议,2
春风_细雨,2
吓人_场景,2
恐怖_推荐,2
最大_亮点,2
第十五_地狱,2
迷信_最后,2
需要_烟火,2
迷信_标语,2
恐怖_吸引,2
恶疾_缠身,2
属于_中国,2
名字_烟火,2
大概_小时,2
痛失_爱子,2
已经_过去,2
当成_恐怖,2
if_it,2
as_if,2
喜欢_一部,2
游玩_不错,2
留白_结局,2
大山_山里,2
跳脸_恐怖,2
恐怖_中国式,2
恐怖_好评,2
山里_贪婪,2
不错_玩法,2
文字_冒险游戏,2
选择_帮助,2
试试_恐怖,2
算是_一种,2
这种_表现形式,2
采取_这种,2
打折_入手,2
一部_值得,2
离开_清潭,2
种种_线索,2
假装_丈夫,2
无法_接受,2
想要_帮助,2
烟火_主要,2
深深_无力,2
洗刷_赵小娟,2
实在_不能,2
交换_秘密,2
寻找_自我,2
花瓶_姑娘,2
加入_玩法,2
熄灭_赵小娟,2
烟火_登场,2
害怕_地点,2
大蠊_老师,2
喜欢_送别,2
特别_喜欢,2
地点_进去,2
女性_家庭,2
报社_主编,2
进去_沉默,2
惨案_发生,2
一下_变得,2
身份_调查,2
阴间_配乐,2
程度_中流,2
老师_已经,2
保佑_后代,2
小娟_放弃,2
关亡_招魂,2
深刻_主题,2
注定_死者,2
感人_神作,2
佳作_烟火,2
梦想_希望,2
章节_恐怖,2
一杯_浊酒,2
看过_实况,2
and_it,2
零落_一杯,2
陈老师_概率,2
三伏_回来,2
成为_灭门,2
一部_伟大,2
回来_烟火,2
别离_长亭,2
一生_几乎,2
方式_展现,2
深刻_印象,2
恐怖_封建迷信,2
解密_成分,2
姑娘_不再,2
永远_不能,2
恐怖_jumpscare,2
之后_一款,2
风格_特色,2
成为_自由,2
小时_烟火,2
不能_公示,2
束缚_梦想,2
最后_每个,2
玩完_感触,2
回到_身边,2
田氏_祖辈,2
芳芳_希望,2
更为_广阔,2
林理洵_对话,2
花圈_棺材,2
一起_或许,2
一位_老师,2
小说_电影,2
这座_灰烬,2
真相_林理洵,2
看出_作者,2
地方_理应,2
后续_发展,2
给予_地方,2
船票_最终,2
一张_电影票,2
已经_结束,2
发生_医生,2
田何_二人,2
获得_田家,2
甘愿_牺牲,2
剥削_给予,2
工作室_一部,2
基本上_每个,2
相互_剥削,2
现实_妥协,2
元素_烘托,2
只能_相互,2
平凡_伟大,2
丑恶_封建迷信,2
希望_只能,2
感动_恐怖,2
理应_越来越少,2
真正_希望,2
那种_恐怖,2
想到_现在,2
要素_过多,2
现在_恐怖,2
剥夺_状态,2
讲故事_人物,2
能够_接受,2
状态_利用,2
悬疑_解密,2
看见_前面,2
所谓_中式,2
这口_枯井,2
主角_警察,2
加入_队伍,2
腐烂_土地,2
结局_开放式,2
天马行空_想象力,2
思念_儿子,2
可惜_愿望,2
氛围_恐怖,2
演出_很棒,2
推荐_感兴趣,2
叶敬山_陈青穗,2
决定_抛弃,2
成为_支教,2
自由_美好,2
看不到_真相,2
一段_人生,2
一张_大头贴,2
一名_支教,2
我能_感受,2
田家_老两口,2
看着_芳芳,2
救赎_中式,2
互相_救赎,2
希望_林理洵,2
十分_友好,2
替死_伸冤,2
本土_文化,2
被困_井口,2
国人_懂得,2
懂得_国人,2
芳芳_未来,2
向上_攀去,2
恐怖_rpg,2
解密_解密,2
赵小娟_回家,2
可惜_人物,2
警察_陈老师,2
陈老师_失踪,2
一棵树_摇动,2
忍受_公婆,2
最后_变成,2
令人_叹惋,2
陷入_迷茫,2
解谜_像是,2
永远_喜欢,2
决定_留在,2
幸福_药撒进,2
烟火_认为,2
思考_能力,2
孩子_妈妈,2
难度_不大,2
烟火_人生,2
无声_胜有声,2
出去_医生,2
陈老师_回来,2
种种_悲剧,2
设计_巧妙,2
难度_场景,2
陈青穗_渐渐,2
操作_难度,2
后面_情节,2
文物_盗窃案,2
两个_小时,2
悲剧_一场,2
或许_已经,2
事情_发生,2
推动_发展,2
期待_一部,2
李叔同_千古,2
叶敬山_选择,2
诡异_氛围,2
悲剧_办法,2
摇动_一棵树,2
荣誉_光环,2
芳芳_小娟,2
父亲_光芒,2
陈老师_死去,2
节奏_掌握,2
国产_神作,2
最后_应该,2
一部_黑森,2
生活_灰暗,2
一棵_柳树,2
欢聚_别离,2
一场_烟火,2
比较_推荐,2
最终_化为,2
天空_最终,2
广阔_天空,2
盗墓_罪犯,2
the_carrier,2
恐怖_表皮,2
carrier_of,2
悲剧_根源,2
game_it,2
直播_烟火,2
it_is,2
意义_正在,2
丧葬_习俗,2
以后_能够,2
迷信_人心,2
能够_成为,2
逃离_这片,2
很多年_以前,2
相关_物品,2
一棵树_一朵,2
不错_画风,2
一朵_推动,2
总体_不错,2
血腥_暴力,2
中有_一段,2
情况_稍微,2
自由_烟火,2
父亲_灵车,2
柳树_存在,2
不能_下去,2
找到_老师,2
firework_烟火,2
认知_能力,2
推动_一朵,2
一朵_灵魂,2
线性_基本,2
田家_长辈,2
带给_感受,2
每次_陈老师,2
三伏_三伏,2
最后_属于,2
美术_效果,2
迷信_希望,2
神婆_装神弄鬼,2
充满_迷信,2
母爱_伟大,2
大部分_秘密,2
十年_依稀,2
昨天_两年,2
很难_代入,2
信息_大部分,2
很棒_期待,2
已经_留在,2
交换_信息,2
交谈_交换,2
干着_盗墓,2
终于_医生,2
逐渐_深入,2
只能_记得,2
芳芳_离开,2
盗墓_迷信,2
清晨_已经,2
社会_家庭,2
或许_真正,2
相信_老师,2
说谎_或许,2
消失_孩子,2
彻底_消失,2
叶敬山_困住,2
能够_让玩家,2
依稀_只能,2
公公_干着,2
倒映_漫天,2
不错_喜欢,2
久久_不能,2
儿媳_毒药,2
程度_接受,2
一下_恐怖,2
特别_恐怖,2
苦涩_苦涩,2
天空_这是,2
举个_例子,2
之前_一直,2
惨剧_发生,2
没什么_难度,2
医生_陈小娟,2
每一处_细节,2
陈老师_好像,2
大头贴_陈老师,2
不合时宜_大头贴,2
拿出_不合时宜,2
影楼_拿出,2
这是_一沟,2
星空_林理洵,2
天真无邪_芳芳,2
大山_困住,2
记得_影楼,2
秘密_就此,2
陈老师_说谎,2
经济_生活,2
变成_车站,2
医生_相信,2
死亡_想要,2
最后_死亡,2
贩卖_文物,2
土方_最后,2
相信_土方,2
迷信_想要,2
教师_陈老师,2
卧底_教师,2
还会_继续,2
想要_害死,2
玩完_以后,2
有病_医生,2
想要_儿子,2
儿子_有病,2
儿媳_儿子,2
愿意_害死,2
受伤害_愿意,2
远远_超过,2
希望_妈妈,2
孙女_受伤害,2
不想_孙女,2
婆婆_不想,2
害死_婆婆,2
夫妇_儿子,2
拿到_账本,2
儿子_回来,2
遗体_葬礼,2
找到_先上去,2
回过_井水,2
星海_回过,2
投林星_秋水,2
飞鸟_投林星,2
苦难_价值,2
绚烂_星海,2
未留下_终于,2
遍野_孩子,2
希望_小娟,2
一把_绚烂,2
悲剧_令人,2
害死_全家,2
回来_却是,2
幸福_害死,2
尸体_未留下,2
出现_纯粹,2
想要_全家,2
吞噬_尸体,2
公布_部分,2
谎言_芳芳,2
儿媳_谎言,2
神婆_儿媳,2
陈老师_吞噬,2
却是_神婆,2
就此_变成,2
一曲_送别,2
接受_程度,2
确实_结合,2
模糊_身份,2
葬礼_纸人,2
医生_最后,2
剥夺_生命,2
孩子_付出,2
辽阔_星空,2
叙事_流畅,2
撑起_整个,2
希望_剥夺,2
有人_执着,2
封建迷信_人口,2
good_game,2
早点_回家吧,2
下来_封建迷信,2
个人_恐怖,2
需要_希望,2
选中_笑脸,2
笑脸_不用,2
生命_需要,2
放下_绳子,2
不用_罚抄,2
重复_生命,2
罚抄_笑脸,2
笑脸_别抄,2
生命_变得,2
最终_没能,2
想要_做出,2
春风化雨_润物无声,2
老师_孩子,2
悲剧_悲剧,2
服用_安眠药,2
地方_陈老师,2
幼年_拐卖,2
总体_来讲,2
地方_充满,2
王金财_棺材,2
不再_开口,2
厉害_叙事,2
不能_理解,2
逃出_清潭,2
结局_真相,2
脆弱_地方,2
出奇_脆弱,2
有人_枯井,2
